isNewVisitor,fullReferrerIsSet,mediumIsSet,networkDomainIsSet,networkLocationIsSet,landingPagePathIsSet,sessions,bounceRate,pageviewsPerSession,timeOnPage,source,isSpam
0,1,1,1,1,1,5,80,1.2,24,google,0
0,1,1,1,1,1,3,66.666664,6.6666665,130,google,0
0,1,1,1,1,1,9,77.77778,4.888889,2104,google,0
0,1,1,1,1,1,1,0,18,4114,google,0
0,1,1,1,1,1,2,50,8.5,114,google,0
0,1,1,1,1,1,1,0,2,501,google,0
0,1,1,1,1,1,11,81.818184,2.3636363,830,google,0
0,1,1,1,1,1,2,50,1.5,7,google,0
0,1,1,1,1,1,2,50,1.5,498,google,0
0,1,1,1,1,1,19,89.47369,1.1052631,1961,google,0
0,1,1,1,1,1,1,0,8,18,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,520,google,0
0,1,1,1,1,1,37,100,1,0,google,0
0,1,1,1,1,1,4,50,3,497,google,0
0,1,1,1,1,1,1,0,2,360,google,0
0,1,1,1,1,1,1,0,7,1090,google,0
0,1,1,1,1,1,2,50,1.5,756,google,0
0,1,1,1,1,1,8,87.5,2.25,1783,google,0
0,1,1,1,1,1,2,50,2,3028,google,0
0,1,1,1,1,1,1,0,3,7,google,0
0,1,1,1,1,1,1,0,6,700,google,0
0,1,1,1,1,1,1,0,19,240,google,0
0,1,1,1,1,1,1,0,2,1619,google,0
0,1,1,1,1,1,11,36.363636,5.5454545,4506,google,0
0,1,1,1,1,1,1,0,5,12,google,0
0,1,1,1,1,1,1,0,4,903,google,0
0,1,1,1,1,1,1,0,5,1633,google,0
0,1,1,1,1,1,1,0,6,1899,google,0
0,1,1,1,1,1,1,0,12,209,google,0
0,1,1,1,1,1,23,91.304344,1.1304348,2023,google,0
0,1,1,1,1,1,1,0,4,11,google,0
0,1,1,1,1,1,5,80,2.8,2578,google,0
0,1,1,1,1,1,5,80,1.2,1096,google,0
0,1,1,1,1,1,8,37.5,3.625,2267,google,0
0,1,1,1,1,1,1,0,5,5,google,0
0,1,1,1,1,1,1,0,3,144,google,0
0,1,1,1,1,1,4,50,7,2105,google,0
0,1,1,1,1,1,3,66.666664,2,71,google,0
0,1,1,1,1,1,2,0,2,1588,google,0
0,1,1,1,1,1,1,0,3,502,google,0
0,1,1,1,1,1,1,0,17,214,google,0
0,1,1,1,1,1,1,0,6,206,google,0
0,1,1,1,1,1,2,50,1.5,34,google,0
0,1,1,1,1,1,2,50,8.5,59,google,0
0,1,1,1,1,1,7,85.71429,1.1428572,33,google,0
0,1,1,1,1,1,2,0,2,2485,google,0
0,1,1,1,1,1,1,0,2,242,google,0
0,1,1,1,1,1,4,50,2,2389,google,0
0,1,1,1,1,1,2,50,10.5,449,google,0
0,1,1,1,1,0,1,0,3,71,google,0
0,1,1,1,1,1,10,80,1.9,1805,google,0
0,1,1,1,1,1,2,0,6.5,509,google,0
0,1,1,1,1,1,4,75,1.5,1754,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,129,google,0
0,1,1,1,1,1,1,0,3,204,google,0
0,1,1,1,1,1,1,0,5,937,google,0
0,1,1,1,1,1,3,33.333332,7.3333335,262,google,0
0,1,1,1,1,1,2,50,5,64,google,0
0,1,1,1,1,1,1,0,3,62,google,0
0,1,1,1,1,1,1,0,12,1555,google,0
0,1,1,1,1,1,1,0,28,1267,google,0
0,1,1,1,1,1,2,50,2,133,google,0
0,1,1,1,1,1,1,0,40,1741,google,0
0,1,1,1,1,1,1,0,8,4691,google,0
0,1,1,1,1,1,1,0,10,187,google,0
0,1,1,1,1,1,1,0,3,561,google,0
0,1,1,1,1,1,2,0,2,64,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,17,google,0
0,1,1,1,1,1,2,50,8.5,8,google,0
0,1,1,1,1,1,3,66.666664,1.3333334,61,google,0
0,1,1,1,1,1,2,50,34,2730,google,0
0,1,1,1,1,1,2,50,6.5,8,google,0
0,1,1,1,1,1,2,0,11.5,5323,google,0
0,1,1,1,1,1,2,0,7,884,google,0
0,1,1,1,1,1,1,0,6,352,google,0
0,1,1,1,1,1,1,0,4,67,google,0
0,1,1,1,1,1,1,0,80,373,google,0
0,1,1,1,1,1,2,0,83.5,3035,google,0
0,1,1,1,1,1,2,50,4,1201,google,0
0,1,1,1,1,1,2,50,3.5,601,google,0
0,1,1,1,1,1,1,0,4,3129,google,0
0,1,1,1,1,1,1,0,4,142,google,0
0,1,1,1,1,1,5,80,1.2,233,google,0
0,1,1,1,1,1,2,0,11.5,680,google,0
0,1,1,1,1,1,17,100,1,0,google,0
0,1,1,1,1,1,2,0,3.5,96,google,0
0,1,1,1,1,1,1,0,6,193,google,0
0,1,1,1,1,1,1,0,4,75,google,0
0,1,1,1,1,1,1,0,4,53,google,0
0,1,1,1,1,1,5,60,1.4,65,google,0
0,1,1,1,1,1,5,40,39.8,5982,google,0
0,1,1,1,1,1,1,0,12,1463,google,0
0,1,1,1,1,1,1,0,16,469,google,0
0,1,1,1,1,1,1,0,21,672,google,0
0,1,1,1,1,0,1,0,3,185,google,0
0,1,1,0,0,0,7,28.571428,2.857143,1889,google.com,0
0,1,1,0,0,1,1,100,1,0,google.com,0
0,1,1,0,0,1,1,0,6,65,google.com,0
0,1,1,0,0,1,1,0,2,4,google.com,0
0,1,1,0,0,1,1,0,2,6,google.com,0
0,1,1,0,0,1,4,75,1.25,60,google.de,0
0,1,1,1,1,1,2,0,2,96,google.de,0
0,1,1,1,1,1,1,0,2,74,google.de,0
0,1,1,1,1,1,2,50,1.5,9,google.de,0
0,1,1,1,1,1,7,71.42857,1.2857143,1021,google.de,0
0,1,1,1,1,1,1,0,5,111,google.de,0
0,1,1,1,1,1,1,0,2,1,google.de,0
0,1,1,1,1,1,1,0,5,553,googleweblight.com,0
0,1,1,0,0,1,1,0,3,35,images.google,0
0,1,1,1,1,1,3,100,1,0,images.google,0
0,1,1,1,1,1,1,0,2,42,images.google,0
0,1,1,1,1,1,14,71.42857,3.642857,1882,images.google,0
0,1,1,1,1,1,2,50,2.5,24,images.google,0
0,1,1,1,1,1,1,0,3,13,images.google,0
0,1,1,0,0,1,2,50,2,979,images.google.de,0
0,1,1,0,0,1,15,73.333336,1.4,2445,images.google.de,0
0,1,1,1,1,1,1,0,3,16,images.google.de,0
0,1,1,1,1,1,1,0,18,40,images.google.de,0
0,1,1,1,1,1,4,75,2.25,66,images.google.de,0
0,1,1,1,1,1,2,50,2,46,images.google.de,0
0,1,1,1,1,1,1,0,2,24,images.google.de,0
0,1,1,1,1,1,1,0,3,3,images.google.de,0
0,1,1,1,1,1,2,50,2,57,images.google.de,0
0,1,1,1,1,1,2,50,1.5,222,images.google.de,0
0,1,1,1,1,1,2,50,1.5,2,images.google.de,0
0,1,1,1,1,1,1,0,2,127,images.google.de,0
0,1,1,1,1,1,20,90,1.1,306,images.google.de,0
0,1,1,1,1,1,3,33.333332,1.6666666,108,images.google.de,0
0,1,1,1,1,1,2,50,14.5,266,images.google.de,0
0,1,1,1,1,1,5,40,3.2,1509,images.google.de,0
0,1,1,1,1,1,13,76.92308,1.2307693,2242,images.google.de,0
0,1,1,1,1,1,1,0,2,22,images.google.de,0
0,1,1,1,1,1,6,66.666664,1.6666666,2755,images.google.de,0
0,1,1,1,1,1,1,0,3,88,images.google.fr,0
0,1,1,1,1,1,1,100,1,0,keep.google.com,0
0,1,1,1,1,1,3,33.333332,2,827,light4website.atlassian.net,0
0,1,1,1,1,1,4,100,1,0,light4website.atlassian.net,0
0,1,1,1,1,1,1,0,6,968,linkedin.com,0
0,1,1,1,1,0,1,0,3,397,magento-stammtisch.de,0
0,1,1,1,1,1,1,100,1,0,mail.google.com,0
0,1,1,1,1,1,2,100,1,0,porter.io,0
0,1,1,1,1,1,1,100,1,0,porter.io,0
0,1,1,1,1,1,3,100,1,0,qwant.com,0
0,1,1,1,1,1,11,81.818184,1.4545455,734,qwant.com,0
0,1,1,1,1,0,1,0,2,647,rednise.com,1
0,1,1,1,1,0,2,0,2,1229,rusexy.xyz,1
0,1,1,1,1,1,1,0,2,134,stackoverflow.com,0
0,1,1,1,1,0,1,0,2,143,t.co,0
0,1,1,1,1,1,1,0,2,181,t.co,0
0,1,1,0,0,0,16,25,5.0625,4273,t.co,0
0,1,1,0,0,1,1,0,2,928,t.co,0
0,1,1,0,0,1,1,0,4,592,t.co,0
0,1,1,0,0,1,1,0,5,200,t.co,0
0,1,1,0,0,1,2,0,5,2063,t.co,0
0,1,1,0,1,1,1,0,3,648,t.co,0
0,1,1,0,1,1,1,100,1,0,t.co,0
0,1,1,1,1,1,2,100,1,0,t.co,0
0,1,1,0,0,0,1,0,2,2,t.co,0
0,1,1,0,0,1,2,0,2.5,5,t.co,0
0,1,1,1,1,0,6,33.333332,3.3333333,844,t.co,0
0,1,1,1,1,0,1,0,6,29,t.co,0
0,1,1,1,1,0,5,40,2.2,263,t.co,0
0,1,1,1,1,0,1,0,2,5,youtube.com,0
0,1,1,1,1,1,2,50,3,988,youtube.com,0
0,1,1,0,0,0,1,100,1,0,с.новым.годом.рф,1
0,1,1,1,1,0,1,100,1,0,с.новым.годом.рф,1
